,vector,stance,ID
1280,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,969
1281,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],agree,969
1282,[[0.        0.        0.2773501 ... 0.        0.        0.       ]],unrelated,971
1283,[[0. 0. 0. ... 0. 0. 0.]],unrelated,971
1284,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,972
1285,[[0. 0. 0. ... 0. 0. 0.]],unrelated,972
1286,[[0.         0.         0.33333333 ... 0.         0.         0.        ]],disagree,974
1287,[[0. 0. 0. ... 0. 0. 0.]],disagree,974
1288,[[0. 0. 0. ... 0. 0. 0.]],agree,975
1289,[[0. 0. 0. ... 0. 0. 0.]],disagree,975
1290,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],discuss,977
1291,[[0.28867513 0.         0.         ... 0.         0.         0.        ]],discuss,977
1292,[[0. 0. 0. ... 0. 0. 0.]],discuss,978
1293,[[0. 0. 0. ... 0. 0. 0.]],discuss,978
1294,[[0. 0. 0. ... 0. 0. 0.]],unrelated,979
1295,[[0. 0. 0. ... 0. 0. 0.]],unrelated,979
1296,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,981
1297,[[0. 0. 0. ... 0. 0. 0.]],agree,981
1298,[[0. 0. 0. ... 0. 0. 0.]],agree,982
1299,[[0. 0. 0. ... 0. 0. 0.]],agree,982
1300,[[0. 0. 0. ... 0. 0. 0.]],discuss,983
1301,[[0. 0. 0. ... 0. 0. 0.]],discuss,983
1302,[[0. 0. 0. ... 0. 0. 0.]],unrelated,984
1303,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,984
1304,[[0. 0. 0. ... 0. 0. 0.]],unrelated,986
1305,[[0. 0. 0. ... 0. 0. 0.]],unrelated,986
1306,[[0. 0. 0. ... 0. 0. 0.]],agree,988
1307,[[0. 0. 0. ... 0. 0. 0.]],agree,988
1308,[[0. 0. 0. ... 0. 0. 0.]],unrelated,989
1309,[[0. 0. 0. ... 0. 0. 0.]],unrelated,989
1310,[[0.2236068 0.        0.        ... 0.        0.        0.       ]],discuss,991
1311,[[0. 0. 0. ... 0. 0. 0.]],discuss,991
1312,[[0. 0. 0. ... 0. 0. 0.]],unrelated,992
1313,[[0. 0. 0. ... 0. 0. 0.]],unrelated,992
1314,[[0. 0. 0. ... 0. 0. 0.]],agree,993
1315,[[0. 0. 0. ... 0. 0. 0.]],unrelated,993
1316,[[0. 0. 0. ... 0. 0. 0.]],agree,996
1317,[[0. 0. 0. ... 0. 0. 0.]],agree,996
1318,[[0. 0. 0. ... 0. 0. 0.]],unrelated,997
1319,[[0. 0. 0. ... 0. 0. 0.]],discuss,997
1320,[[0. 0. 0. ... 0. 0. 0.]],discuss,999
1321,[[0. 0. 0. ... 0. 0. 0.]],agree,999
1322,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],unrelated,1000
1323,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1000
1324,[[0. 0. 0. ... 0. 0. 0.]],discuss,1001
1325,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],discuss,1001
1326,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1002
1327,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1002
1328,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1003
1329,[[0.         0.         0.28867513 ... 0.         0.         0.        ]],unrelated,1003
1330,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],unrelated,1004
1331,[[0.25819889 0.         0.         ... 0.         0.         0.        ]],discuss,1004
1332,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1006
1333,[[0. 0. 0. ... 0. 0. 0.]],discuss,1006
1334,[[0.         0.         0.33333333 ... 0.         0.         0.        ]],discuss,1007
1335,[[0. 0. 0. ... 0. 0. 0.]],discuss,1007
1336,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],agree,1008
1337,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],agree,1008
1338,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1009
1339,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1009
1340,[[0.57735027 0.         0.         ... 0.         0.         0.        ]],discuss,1010
1341,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],unrelated,1010
1342,[[0.35355339 0.         0.35355339 ... 0.         0.         0.        ]],unrelated,1011
1343,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1011
1344,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,1012
1345,[[0.         0.         0.28867513 ... 0.         0.         0.        ]],unrelated,1012
1346,[[0. 0. 0. ... 0. 0. 0.]],discuss,1013
1347,[[0.57735027 0.         0.         ... 0.         0.         0.        ]],unrelated,1013
1348,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],agree,1014
1349,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],agree,1014
1350,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1015
1351,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1015
1352,[[0.         0.         0.40824829 ... 0.         0.         0.        ]],discuss,1016
1353,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],discuss,1016
1354,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1017
1355,[[0. 0. 0. ... 0. 0. 0.]],agree,1017
1356,[[0. 0. 0. ... 0. 0. 0.]],discuss,1018
1357,[[0. 0. 0. ... 0. 0. 0.]],agree,1018
1358,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1019
1359,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1019
1360,[[0. 0. 0. ... 0. 0. 0.]],agree,1020
1361,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1020
1362,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],unrelated,1021
1363,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1021
1364,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1022
1365,[[0. 0. 0. ... 0. 0. 0.]],agree,1022
1366,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1024
1367,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1024
1368,[[0. 0. 0. ... 0. 0. 0.]],discuss,1025
1369,[[0. 0. 0. ... 0. 0. 0.]],discuss,1025
1370,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1026
1371,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1026
1372,[[0.         0.30151134 0.         ... 0.         0.         0.        ]],discuss,1027
1373,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],discuss,1027
1374,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1028
1375,[[0. 0. 0. ... 0. 0. 0.]],agree,1028
1376,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1029
1377,[[0.         0.22941573 0.         ... 0.         0.         0.        ]],unrelated,1029
1378,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],unrelated,1034
1379,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1034
1380,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],agree,1035
1381,[[0. 0. 0. ... 0. 0. 0.]],agree,1035
1382,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],unrelated,1036
1383,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1036
1384,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1040
1385,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1040
1386,[[0. 0. 0. ... 0. 0. 0.]],discuss,1041
1387,[[0. 0. 0. ... 0. 0. 0.]],agree,1041
1388,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1042
1389,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1042
1390,[[0. 0. 0. ... 0. 0. 0.]],discuss,1045
1391,[[0. 0. 0. ... 0. 0. 0.]],agree,1045
1392,[[0. 0. 0. ... 0. 0. 0.]],agree,1046
1393,[[0. 0. 0. ... 0. 0. 0.]],disagree,1046
1394,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1047
1395,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1047
1396,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],unrelated,1048
1397,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1048
1398,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1049
1399,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1049
1400,[[0. 0. 0. ... 0. 0. 0.]],agree,1051
1401,[[0. 0. 0. ... 0. 0. 0.]],discuss,1051
1402,[[0. 0. 0. ... 0. 0. 0.]],agree,1053
1403,[[0. 0. 0. ... 0. 0. 0.]],agree,1053
1404,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],agree,1055
1405,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],agree,1055
1406,[[0. 0. 0. ... 0. 0. 0.]],discuss,1056
1407,[[0.        0.        0.4472136 ... 0.        0.        0.       ]],agree,1056
1408,[[0. 0. 0. ... 0. 0. 0.]],discuss,1057
1409,[[0. 0. 0. ... 0. 0. 0.]],disagree,1057
1410,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1058
1411,[[0. 0. 0. ... 0. 0. 0.]],agree,1058
1412,[[0. 0. 0. ... 0. 0. 0.]],discuss,1060
1413,[[0. 0. 0. ... 0. 0. 0.]],discuss,1060
1414,[[0. 0. 0. ... 0. 0. 0.]],discuss,1063
1415,[[0. 0. 0. ... 0. 0. 0.]],discuss,1063
1416,[[0. 0. 0. ... 0. 0. 0.]],agree,1064
1417,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],agree,1064
1418,[[0. 0. 0. ... 0. 0. 0.]],discuss,1065
1419,[[0. 0. 0. ... 0. 0. 0.]],discuss,1065
1420,[[0. 0. 0. ... 0. 0. 0.]],discuss,1066
1421,[[0. 0. 0. ... 0. 0. 0.]],discuss,1066
1422,[[0. 0. 0. ... 0. 0. 0.]],discuss,1068
1423,[[0. 0. 0. ... 0. 0. 0.]],discuss,1068
1424,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1069
1425,[[0. 0. 0. ... 0. 0. 0.]],discuss,1069
1426,[[0. 0. 0. ... 0. 0. 0.]],agree,1070
1427,[[0. 0. 0. ... 0. 0. 0.]],agree,1070
1428,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1071
1429,[[0.        0.        0.2773501 ... 0.        0.        0.       ]],unrelated,1071
1430,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1073
1431,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],unrelated,1073
1432,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1074
1433,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1074
1434,[[0.         0.         0.40824829 ... 0.         0.         0.        ]],agree,1075
1435,[[0. 0. 0. ... 0. 0. 0.]],discuss,1075
1436,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],discuss,1076
1437,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,1076
1438,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1077
1439,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1077
1440,[[0. 0. 0. ... 0. 0. 0.]],discuss,1079
1441,[[0. 0. 0. ... 0. 0. 0.]],discuss,1079
1442,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,1081
1443,[[0. 0. 0. ... 0. 0. 0.]],discuss,1081
1444,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1083
1445,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],unrelated,1083
1446,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,1084
1447,[[0. 0. 0. ... 0. 0. 0.]],agree,1084
1448,[[0. 0. 0. ... 0. 0. 0.]],agree,1085
1449,[[0. 0. 0. ... 0. 0. 0.]],discuss,1085
1450,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1087
1451,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1087
1452,[[0. 0. 0. ... 0. 0. 0.]],agree,1089
1453,[[0. 0. 0. ... 0. 0. 0.]],agree,1089
1454,[[0. 0. 0. ... 0. 0. 0.]],discuss,1090
1455,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1090
1456,[[0. 0. 0. ... 0. 0. 0.]],discuss,1093
1457,[[0.2236068 0.        0.        ... 0.        0.        0.       ]],discuss,1093
1458,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1094
1459,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1094
1460,[[0. 0. 0. ... 0. 0. 0.]],agree,1095
1461,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1095
1462,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1097
1463,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1097
1464,[[0. 0. 0. ... 0. 0. 0.]],discuss,1098
1465,[[0. 0. 0. ... 0. 0. 0.]],discuss,1098
1466,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],discuss,1099
1467,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],discuss,1099
1468,[[0. 0. 0. ... 0. 0. 0.]],discuss,1101
1469,[[0. 0. 0. ... 0. 0. 0.]],discuss,1101
1470,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1103
1471,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1103
1472,[[0. 0. 0. ... 0. 0. 0.]],agree,1104
1473,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1104
1474,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,1106
1475,[[0. 0. 0. ... 0. 0. 0.]],discuss,1106
1476,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1107
1477,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1107
1478,[[0. 0. 0. ... 0. 0. 0.]],agree,1109
1479,[[0. 0. 0. ... 0. 0. 0.]],discuss,1109
1480,[[0. 0. 0. ... 0. 0. 0.]],discuss,1115
1481,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,1115
1482,[[0.         0.         0.33333333 ... 0.         0.         0.        ]],discuss,1116
1483,[[0. 0. 0. ... 0. 0. 0.]],discuss,1116
1484,[[0.         0.         0.33333333 ... 0.         0.         0.        ]],unrelated,1119
1485,[[0. 0. 0. ... 0. 0. 0.]],discuss,1119
1486,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1120
1487,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1120
1488,[[0. 0. 0. ... 0. 0. 0.]],discuss,1121
1489,[[0. 0. 0. ... 0. 0. 0.]],discuss,1121
1490,[[0. 0. 0. ... 0. 0. 0.]],discuss,1122
1491,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,1122
1492,[[0. 0. 0. ... 0. 0. 0.]],disagree,1123
1493,[[0. 0. 0. ... 0. 0. 0.]],agree,1123
1494,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1125
1495,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1125
1496,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1127
1497,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],agree,1127
1498,[[0. 0. 0. ... 0. 0. 0.]],discuss,1129
1499,[[0. 0. 0. ... 0. 0. 0.]],discuss,1129
1500,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1130
1501,[[0. 0. 0. ... 0. 0. 0.]],disagree,1130
1502,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1131
1503,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1131
1504,[[0. 0. 0. ... 0. 0. 0.]],discuss,1132
1505,[[0. 0. 0. ... 0. 0. 0.]],discuss,1132
1506,[[0.        0.        0.4472136 ... 0.        0.        0.       ]],agree,1134
1507,[[0. 0. 0. ... 0. 0. 0.]],discuss,1134
1508,[[0.30151134 0.         0.         ... 0.         0.         0.        ]],discuss,1136
1509,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,1136
1510,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1137
1511,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1137
1512,[[0. 0. 0. ... 0. 0. 0.]],discuss,1139
1513,[[0. 0. 0. ... 0. 0. 0.]],discuss,1139
1514,[[0. 0. 0. ... 0. 0. 0.]],agree,1140
1515,[[0. 0. 0. ... 0. 0. 0.]],agree,1140
1516,[[0. 0. 0. ... 0. 0. 0.]],discuss,1141
1517,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1141
1518,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1143
1519,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1143
1520,[[0. 0. 0. ... 0. 0. 0.]],discuss,1144
1521,[[0. 0. 0. ... 0. 0. 0.]],discuss,1144
1522,[[0. 0. 0. ... 0. 0. 0.]],discuss,1145
1523,[[0. 0. 0. ... 0. 0. 0.]],discuss,1145
1524,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1148
1525,[[0. 0. 0. ... 0. 0. 0.]],agree,1148
1526,[[0. 0. 0. ... 0. 0. 0.]],discuss,1149
1527,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1149
1528,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1152
1529,[[0. 0. 0. ... 0. 0. 0.]],discuss,1152
1530,[[0. 0. 0. ... 0. 0. 0.]],discuss,1153
1531,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1153
1532,[[0. 0. 0. ... 0. 0. 0.]],discuss,1154
1533,[[0. 0. 0. ... 0. 0. 0.]],discuss,1154
1534,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1155
1535,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1155
1536,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],agree,1156
1537,[[0. 0. 0. ... 0. 0. 0.]],agree,1156
1538,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1157
1539,[[0. 0. 0. ... 0. 0. 0.]],discuss,1157
1540,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],discuss,1159
1541,[[0. 0. 0. ... 0. 0. 0.]],discuss,1159
1542,[[0. 0. 0. ... 0. 0. 0.]],agree,1161
1543,[[0. 0. 0. ... 0. 0. 0.]],discuss,1161
1544,[[0. 0. 0. ... 0. 0. 0.]],agree,1162
1545,[[0. 0. 0. ... 0. 0. 0.]],agree,1162
1546,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1164
1547,[[0. 0. 0. ... 0. 0. 0.]],agree,1164
1548,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1165
1549,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],unrelated,1165
1550,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],discuss,1166
1551,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],discuss,1166
1552,[[0. 0. 0. ... 0. 0. 0.]],discuss,1167
1553,[[0. 0. 0. ... 0. 0. 0.]],discuss,1167
1554,[[0. 0. 0. ... 0. 0. 0.]],discuss,1168
1555,[[0. 0. 0. ... 0. 0. 0.]],discuss,1168
1556,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1169
1557,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1169
1558,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],unrelated,1170
1559,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1170
1560,[[0. 0. 0. ... 0. 0. 0.]],agree,1171
1561,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1171
1562,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,1173
1563,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],discuss,1173
1564,[[0. 0. 0. ... 0. 0. 0.]],agree,1174
1565,[[0. 0. 0. ... 0. 0. 0.]],agree,1174
1566,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1175
1567,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1175
1568,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1176
1569,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1176
1570,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1177
1571,[[0. 0. 0. ... 0. 0. 0.]],discuss,1177
1572,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1178
1573,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,1178
1574,[[0.        0.        0.2773501 ... 0.        0.        0.       ]],unrelated,1179
1575,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1179
1576,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1180
1577,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1180
1578,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,1182
1579,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],agree,1182
1580,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],discuss,1183
1581,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1183
1582,[[0. 0. 0. ... 0. 0. 0.]],agree,1184
1583,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1184
1584,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],discuss,1185
1585,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1185
1586,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],discuss,1187
1587,[[0. 0. 0. ... 0. 0. 0.]],discuss,1187
1588,[[0. 0. 0. ... 0. 0. 0.]],agree,1190
1589,[[0. 0. 0. ... 0. 0. 0.]],agree,1190
1590,[[0. 0. 0. ... 0. 0. 0.]],discuss,1192
1591,[[0. 0. 0. ... 0. 0. 0.]],discuss,1192
1592,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1195
1593,[[0. 0. 0. ... 0. 0. 0.]],discuss,1195
1594,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1196
1595,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1196
1596,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1197
1597,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],unrelated,1197
1598,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1198
1599,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],unrelated,1198
1600,[[0. 0. 0. ... 0. 0. 0.]],discuss,1201
1601,[[0. 0. 0. ... 0. 0. 0.]],discuss,1201
1602,[[0. 0. 0. ... 0. 0. 0.]],discuss,1202
1603,[[0.26726124 0.         0.         ... 0.         0.         0.        ]],discuss,1202
1604,[[0. 0. 0. ... 0. 0. 0.]],discuss,1205
1605,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1205
1606,[[0. 0. 0. ... 0. 0. 0.]],agree,1206
1607,[[0.24253563 0.         0.         ... 0.         0.         0.        ]],agree,1206
1608,[[0. 0. 0. ... 0. 0. 0.]],agree,1208
1609,[[0. 0. 0. ... 0. 0. 0.]],agree,1208
1610,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1210
1611,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1210
1612,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],unrelated,1212
1613,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1212
1614,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1213
1615,[[0. 0. 0. ... 0. 0. 0.]],agree,1213
1616,[[0. 0. 0. ... 0. 0. 0.]],agree,1214
1617,[[0. 0. 0. ... 0. 0. 0.]],agree,1214
1618,[[0. 0. 0. ... 0. 0. 0.]],disagree,1215
1619,[[0. 0. 0. ... 0. 0. 0.]],agree,1215
1620,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1217
1621,[[0. 0. 0. ... 0. 0. 0.]],discuss,1217
1622,[[0. 0. 0. ... 0. 0. 0.]],agree,1219
1623,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],agree,1219
1624,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1221
1625,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1221
1626,[[0.28867513 0.         0.         ... 0.         0.         0.        ]],unrelated,1222
1627,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],unrelated,1222
1628,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,1223
1629,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1223
1630,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1224
1631,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1224
1632,[[0.25819889 0.         0.         ... 0.         0.         0.        ]],unrelated,1225
1633,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1225
1634,[[0. 0. 0. ... 0. 0. 0.]],disagree,1226
1635,[[0. 0. 0. ... 0. 0. 0.]],discuss,1226
1636,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],agree,1227
1637,[[0.         0.         0.33333333 ... 0.         0.         0.        ]],disagree,1227
1638,[[0. 0. 0. ... 0. 0. 0.]],agree,1231
1639,[[0. 0. 0. ... 0. 0. 0.]],agree,1231
1640,[[0. 0. 0. ... 0. 0. 0.]],discuss,1233
1641,[[0.30151134 0.         0.         ... 0.         0.         0.        ]],discuss,1233
1642,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1234
1643,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1234
1644,[[0.         0.         0.24253563 ... 0.         0.         0.        ]],discuss,1237
1645,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1237
1646,[[0.33333333 0.         0.33333333 ... 0.         0.         0.        ]],unrelated,1239
1647,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1239
1648,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],unrelated,1240
1649,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],unrelated,1240
1650,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1242
1651,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1242
1652,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],disagree,1245
1653,[[0. 0. 0. ... 0. 0. 0.]],agree,1245
1654,[[0. 0. 0. ... 0. 0. 0.]],agree,1247
1655,[[0. 0. 0. ... 0. 0. 0.]],agree,1247
1656,[[0. 0. 0. ... 0. 0. 0.]],discuss,1249
1657,[[0. 0. 0. ... 0. 0. 0.]],discuss,1249
1658,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1251
1659,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1251
1660,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1252
1661,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1252
1662,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1253
1663,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,1253
1664,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],discuss,1254
1665,[[0.57735027 0.         0.         ... 0.         0.         0.        ]],discuss,1254
1666,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],unrelated,1255
1667,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],unrelated,1255
1668,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1256
1669,[[0.         0.66666667 0.         ... 0.         0.         0.        ]],unrelated,1256
1670,[[0. 0. 0. ... 0. 0. 0.]],agree,1258
1671,[[0. 0. 0. ... 0. 0. 0.]],agree,1258
1672,[[0. 0. 0. ... 0. 0. 0.]],agree,1260
1673,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1260
1674,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,1261
1675,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,1261
1676,[[0. 0. 0. ... 0. 0. 0.]],discuss,1262
1677,[[0. 0. 0. ... 0. 0. 0.]],discuss,1262
1678,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1263
1679,[[0. 0. 0. ... 0. 0. 0.]],disagree,1263
1680,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1266
1681,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1266
1682,[[0.        0.2773501 0.        ... 0.        0.        0.       ]],discuss,1267
